iter	RMSE
416	0.0751641988
417	0.07507965868
418	0.07499080946
419	0.07491862783
420	0.07482051113
421	0.0747333585
422	0.07465224792
423	0.07457299811
424	0.07447693494
425	0.07438283028
426	0.07428960758
427	0.07421433968
428	0.07414515672
429	0.07405801757
430	0.07398699031
431	0.07391189297
432	0.07385702337
433	0.07377132926
434	0.07368039344
435	0.07360110649
436	0.07354892981
437	0.0734668625
438	0.07339903476
439	0.07333721216
440	0.07326224235
441	0.07318393434
442	0.07309219265
443	0.07302296213
444	0.07293872021
445	0.07286992097
446	0.07280199731
447	0.07272693236
448	0.07265534639
449	0.07259285625
450	0.07250020375
451	0.07244006482
452	0.07238454228
453	0.07230296369
454	0.07223122271
455	0.07215702115
456	0.07209784045
457	0.07203990504
458	0.07198714755
459	0.0719288774
460	0.0718473626
461	0.07180716317
462	0.07175450338
463	0.07168393415
464	0.07160895709
465	0.07153354794
466	0.07146299047
467	0.0713994336
468	0.07134622357
469	0.07127383226
470	0.07121529587
471	0.07114443897
472	0.07107315905
473	0.07101603363
474	0.0709489456
475	0.07090032763
476	0.07084368086
477	0.07077756515
478	0.07070847747
479	0.07063702792
480	0.07057253518
481	0.07050456767
482	0.07043142824
483	0.070355063
484	0.07026767955
485	0.07018742122
486	0.07012240967
487	0.07005463122
488	0.06999755895
489	0.06993491511
490	0.06988789138
491	0.06983854758
492	0.06977112901
493	0.06970884511
494	0.06962931968
495	0.06956972496
496	0.06951007985
497	0.06945943119
498	0.06940113844
499	0.06934817073
500	0.06928283105
501	0.06922826858
502	0.06917946751
503	0.06912158504
504	0.06908088538
505	0.06901634296
506	0.06895567672
507	0.06889735995
508	0.06883545479
509	0.068782683
510	0.06872078183
511	0.06865598118
512	0.06859814862
513	0.06854821442
514	0.06849390758
515	0.06844316874
516	0.06838792033
517	0.06832842859
518	0.06828073177
519	0.06822038985
520	0.0681575467
521	0.06808516822
522	0.06803149666
523	0.06798336343
524	0.0679323727
525	0.06788644457
526	0.06782593432
527	0.06777576461
528	0.06772956674
529	0.06768318243
530	0.06762630018
531	0.06756382608
532	0.06751561083
533	0.06746540512
534	0.0674055455
535	0.06735060158
536	0.06729462419
537	0.06723709946
538	0.06719488205
539	0.06715199153
540	0.06711821044
541	0.06706783834
542	0.06701162956
543	0.06694975302
544	0.06689483872
545	0.06685824515
546	0.06680301248
547	0.06674650353
548	0.06671675843
549	0.06666957132
550	0.0666323548
551	0.06659062177
552	0.06653476533
553	0.06649224263
554	0.06645781726
555	0.06641848688
556	0.06637714479
557	0.06632261006
558	0.06627692123
559	0.06624194294
560	0.06620318724
561	0.06614665457
562	0.06607610862
563	0.06603979382
564	0.06598277128
565	0.06591913221
566	0.06587407464
567	0.06583748609
568	0.0658011088
569	0.06575714137
570	0.06570885116
571	0.06565427657
572	0.065620572
573	0.06556519416
574	0.06551816558
575	0.06548408937
576	0.06544973842
577	0.06539891921
578	0.06535191067
579	0.06530787882
580	0.06526997603
581	0.06522603911
582	0.06519502208
583	0.06515529539
584	0.06510924462
585	0.06508037297
586	0.06504696333
587	0.06499013241
588	0.06494855821
589	0.06490895263
590	0.06486785854
591	0.0648076149
592	0.06477487396
593	0.06472528755
594	0.06466735451
595	0.06463158515
596	0.06459579198
597	0.06457204059
598	0.06451764781
599	0.06447871855
600	0.06443962507
601	0.06440317816
602	0.06437096532
603	0.06433649265
604	0.06430085233
605	0.06426769438
606	0.06421833635
607	0.06417911433
608	0.06415097597
609	0.06411359379
610	0.06407613909
611	0.06404556244
612	0.06400711819
613	0.06398798522
614	0.0639589357
615	0.06393058567
616	0.06389984553
617	0.06386512745
618	0.06382785473
619	0.06378200605
620	0.06374492433
621	0.06371045938
622	0.06366857248
623	0.06362681064
624	0.06357252115
625	0.06353884562
626	0.06349589216
627	0.06344655051
628	0.06341762126
629	0.06338454838
630	0.06335240325
631	0.06331623436
632	0.06328989688
633	0.06324360586
634	0.0632052868
635	0.06316219229
636	0.06310450609
637	0.06307174207
638	0.06304746075
639	0.06301771735
640	0.06298675907
641	0.06294707452
642	0.06292977566
643	0.062895826
644	0.06284542724
645	0.06280576256
646	0.06276656581
647	0.06274017005
648	0.0626957006
649	0.06264156355
650	0.06261621018
651	0.06258384674
652	0.06256800298
653	0.06253909251
654	0.06250507167
655	0.06246487605
656	0.06243998995
657	0.06240629362
658	0.06238170957
659	0.06235490153
660	0.06232251954
661	0.0622987335
662	0.0622647686
663	0.06222905207
664	0.06219246809
665	0.0621488173
666	0.06212675832
667	0.06209578177
668	0.06206981578
669	0.06204209648
670	0.06201834545
671	0.06199536303
672	0.06196966379
673	0.06194754966
674	0.06191936183
675	0.06189527506
676	0.06186427218
677	0.06183745966
678	0.06180275027
679	0.06176476885
680	0.06173205939
681	0.06170949808
682	0.06168049237
683	0.06164300307
684	0.06160775976
685	0.06158004328
686	0.06156082092
687	0.06151915507
688	0.06148452985
689	0.06146124259
690	0.06143445431
691	0.06140075856
692	0.06138076644
693	0.06134436974
694	0.06131480592
695	0.06127217883
696	0.06124017904
697	0.06121769021
698	0.06118502973
699	0.06116703897
700	0.06115132894
701	0.06111909416
702	0.06109089245
703	0.0610523894
704	0.0610239718
705	0.06099009866
706	0.06096922062
707	0.06094380257
708	0.06092277511
709	0.06089378588
710	0.06086660454
711	0.06082860445
712	0.06080338937
713	0.06078338642
714	0.06076015117
715	0.06073580946
716	0.06071272208
717	0.06069074245
718	0.06067060436
719	0.06064250867
720	0.06061427226
721	0.06058791413
722	0.06056733851
723	0.06054540691
724	0.0605257575
725	0.06050565145
726	0.06048187856
727	0.06046835568
728	0.06043914182
729	0.06039850918
730	0.06035933722
731	0.06032465037
732	0.06028468805
733	0.060261998
734	0.06022810756
735	0.06021135401
736	0.0601873813
737	0.0601721882
738	0.0601361224
739	0.06011192127
740	0.06007702453
741	0.06005570812
742	0.0600309894
743	0.06001398622
744	0.05999037299
745	0.05996157222
746	0.05994404009
747	0.05992466321
748	0.05990552826
749	0.05988716338
750	0.05986444989
751	0.05984716221
752	0.05983110692
753	0.05980571642
754	0.05976758441
755	0.05975172073
756	0.05973461242
757	0.05972406035
758	0.05969414503
759	0.05966644757
760	0.05964340582
761	0.05962093054
762	0.05959420573
763	0.0595706852
764	0.05954965897
765	0.05953059825
766	0.0595174373
767	0.05949725667
768	0.05948367397
769	0.05945806913
770	0.05942640605
771	0.05940715551
772	0.05938777828
773	0.05936516998
774	0.05932808893
775	0.05930397162
776	0.05928113714
777	0.05924731217
778	0.05922392526
779	0.05920595179
780	0.05919161631
781	0.05917817791
782	0.05916738794
783	0.0591498894
784	0.05913328467
785	0.05910707726
786	0.05908214674
787	0.05906429189
788	0.05904686724
789	0.05903330086
790	0.05901478313
791	0.05899869632
792	0.05897069362
793	0.05895230956
794	0.05893629592
795	0.05891248841
796	0.0588726333
797	0.05885648762
798	0.05883120387
799	0.05880523287
800	0.05879292653
801	0.05877046651
802	0.05875438324
803	0.05874194031
804	0.05872079084
805	0.05869837778
806	0.05867615785
807	0.05864688483
808	0.05862710483
809	0.05861197918
810	0.05858725717
811	0.0585728884
812	0.0585525311
813	0.05853248067
814	0.05850238385
815	0.05847629439
816	0.0584520535
817	0.05843356368
818	0.05841939851
819	0.05839632979
820	0.05837461628
821	0.05835232728
822	0.05833487231
823	0.05831619475
824	0.05829304873
825	0.05826683845
826	0.05824402342
827	0.0582280894
828	0.05820584473
829	0.0581811239
830	0.05815983307
831	0.05813502903
832	0.05811894124
833	0.05809516489
834	0.05806935583
835	0.05804491865
836	0.05801970577
837	0.05799313329
838	0.05797004829
839	0.05794784374
840	0.05793348098
841	0.05790623741
842	0.05786426542
843	0.05783151782
844	0.05781224642
845	0.05778573798
846	0.05774447728
847	0.05772223989
848	0.05770928511
849	0.05769329291
850	0.05766359572
851	0.05763219411
852	0.05761544218
853	0.05759171897
854	0.05757937775
855	0.057557357
856	0.05753500254
857	0.05750938473
858	0.05749901812
859	0.05748613709
860	0.05747614379
861	0.05745501203
862	0.05744218053
863	0.05742133673
864	0.05740599386
865	0.05738536134
866	0.05736946708
867	0.05733508345
868	0.05731895667
869	0.05730486499
870	0.05729375333
871	0.05725947342
872	0.05723853797
873	0.05722839747
874	0.05721008955
875	0.05719347452
876	0.05716423137
877	0.05714094377
878	0.05711988909
879	0.05709580145
880	0.05707965003
881	0.05706650646
882	0.05705391086
883	0.05703017657
884	0.05701138423
885	0.05699090537
886	0.05696202039
887	0.05694293173
888	0.05692238186
889	0.05689750016
890	0.05688033996
891	0.05686145911
892	0.05684966826
893	0.05683444534
894	0.05682451223
895	0.05681193762
896	0.05679286899
897	0.05677757071
898	0.05676208405
899	0.05674090584
900	0.05672306512
901	0.05670488326
902	0.05668613688
903	0.05666625749
904	0.05664064173
905	0.05662010012
906	0.05660977862
907	0.05659357147
908	0.05657123236
909	0.05653875895
910	0.05652457952
911	0.05650112598
912	0.05648626108
913	0.05646852541
914	0.0564542623
915	0.0564341753
916	0.05641217042
917	0.05639886579
918	0.05636276114
919	0.05634527417
920	0.05633000449
921	0.05631020161
922	0.05628322642
923	0.05626589337
924	0.05623457102
925	0.05621214257
926	0.05618064766
927	0.05616691834
928	0.05613237004
929	0.05611406554
930	0.05609536078
931	0.05608230819
932	0.05606748305
933	0.05605150441
934	0.05602543327
935	0.05600910358
936	0.05597780577
937	0.05597056058
938	0.05595233896
939	0.0559257514
940	0.0559106108
941	0.05589471216
942	0.05587841519
943	0.05586472557
944	0.05583970947
945	0.05582417199
946	0.05581085665
947	0.05580207229
948	0.05577813452
949	0.05575533301
950	0.05574146068
951	0.05573070119
952	0.05571619988
953	0.05570060486
954	0.05568608584
955	0.05565327689
956	0.05564167288
957	0.05563357489
958	0.05561756074
959	0.05560774777
960	0.05559453181
961	0.05558106592
962	0.05556283992
963	0.05555220695
964	0.0555423956
965	0.05552498488
966	0.05551422225
967	0.05549687636
968	0.05547829236
969	0.05546362951
970	0.05545178031
971	0.0554363386
972	0.0554154974
973	0.0554039203
974	0.05539445817
975	0.05538596834
976	0.05537309856
977	0.05536078906
978	0.05534625304
979	0.05532775618
980	0.05529939359
981	0.05527573775
982	0.05526381748
983	0.05524606615
984	0.05521572883
985	0.05518625682
986	0.05517192179
987	0.05515898671
988	0.05514579628
989	0.05512769872
990	0.05510620053
991	0.05508883473
992	0.05508190865
993	0.05506770763
994	0.05506047122
995	0.05504878118
996	0.05503331521
997	0.05501303266
998	0.05498334802
999	0.05497086332
1000	0.05494685112
1001	0.05493224286
1002	0.05491963538
1003	0.0549088932
1004	0.05489879331
1005	0.05488813821
1006	0.05487618366
1007	0.0548594962
1008	0.05484645793
1009	0.05482942529
1010	0.05480952072
1011	0.05480318466
1012	0.05477599851
1013	0.05476136831
1014	0.05474560704
1015	0.05473425376
1016	0.05470366723
1017	0.05469532585
1018	0.05466965194
1019	0.0546606102
1020	0.0546510173
1021	0.05463729579
1022	0.05462241126
1023	0.0546126048
1024	0.05460169193
1025	0.0545747225
1026	0.05456439701
1027	0.05454681109
1028	0.05453085928
1029	0.05452091082
1030	0.0545084582
1031	0.05449586254
1032	0.05448636235
1033	0.05447560346
1034	0.05446133523
1035	0.0544495033
1036	0.05443305057
1037	0.05442371418
1038	0.05440241187
1039	0.05439256976
1040	0.0543771838
1041	0.05436184014
1042	0.05434824382
1043	0.0543307264
1044	0.05431240685
1045	0.05430501204
1046	0.05428350156
1047	0.0542683597
1048	0.05425596006
1049	0.05424971276
1050	0.05423638746
1051	0.05421145274
1052	0.05420324944
1053	0.05418864837
1054	0.05417564506
1055	0.05416504192
1056	0.05414861642
1057	0.05414066871
1058	0.05413003442
1059	0.0541237606
1060	0.05410933091
1061	0.0540804957
1062	0.0540465194
1063	0.05402848406
1064	0.05401781944
1065	0.05400682569
1066	0.05399464545
1067	0.05398145085
1068	0.05396574532
1069	0.05394475234
1070	0.05392710816
1071	0.0538985865
1072	0.05387285857
1073	0.05386558887
1074	0.05384223006
1075	0.05383295808
1076	0.05382201925
1077	0.05381533119
1078	0.05380210125
1079	0.05379570724
1080	0.05378547732
1081	0.05377415445
1082	0.05376327553
1083	0.05374884246
1084	0.05373912592
1085	0.05372561652
1086	0.05371765308
1087	0.05370624028
1088	0.05369442878
1089	0.05367562997
1090	0.05366303948
1091	0.05365635614
1092	0.05364633772
1093	0.05363574511
1094	0.05361897165
1095	0.05360498091
1096	0.05359230221
1097	0.05357610885
1098	0.05356162895
1099	0.05355001254
1100	0.05354111913
1101	0.05352902578
1102	0.05351194586
1103	0.05349872328
1104	0.05347579372
1105	0.05346085888
1106	0.05344991842
1107	0.05344200356
1108	0.05342686704
1109	0.05341358124
1110	0.05339582344
1111	0.05338357669
1112	0.05337429988
1113	0.05336315301
1114	0.05334568415
1115	0.05333438091
1116	0.05332027657
1117	0.05331092508
1118	0.05329202704
1119	0.05327785612
1120	0.05326107683
1121	0.05324786166
1122	0.05322754738
1123	0.05320161553
1124	0.05318999329
1125	0.0531778585
1126	0.05316256124
1127	0.053143972
1128	0.05313088142
1129	0.05311740663
1130	0.05310168971
1131	0.05307836596
1132	0.05306081544
1133	0.05304663705
1134	0.05302919512
1135	0.05299831449
1136	0.05297347603
1137	0.05296255502
1138	0.05294755776
1139	0.05293713367
1140	0.05291492566
1141	0.05290580977
1142	0.05289095598
1143	0.05287531603
1144	0.05286834264
1145	0.05285215098
1146	0.05283571181
1147	0.05282852045
1148	0.05280507464
1149	0.05279532277
1150	0.05278157107
1151	0.05276601655
1152	0.0527548488
1153	0.05274292616
1154	0.05272567205
1155	0.05270762853
1156	0.05269538505
1157	0.05267806265
1158	0.05266030673
1159	0.05265304144
1160	0.05263978148
1161	0.05263194338
1162	0.05260539801
1163	0.05259070709
1164	0.05257719417
1165	0.05254142419
1166	0.05252843289
1167	0.05251700484
1168	0.05249197397
1169	0.05247890459
1170	0.05246929898
1171	0.05245972532
1172	0.05244551212
1173	0.05242961226
1174	0.05241672063
1175	0.05240266195
1176	0.05238559328
1177	0.0523703407
1178	0.05234611753
1179	0.05233592283
1180	0.05232657379
1181	0.05231104858
1182	0.05230151368
1183	0.05229454867
1184	0.05227678582
1185	0.05226302505
1186	0.05225372379
1187	0.05224764645
1188	0.05223725913
1189	0.05222930348
1190	0.05222142122
1191	0.05220536573
1192	0.05219232767
1193	0.05217948946
1194	0.05216922012
1195	0.05215946157
1196	0.05214618711
1197	0.05213231781
1198	0.05211747326
1199	0.05210509086
1200	0.05209125209
1201	0.05207706681
1202	0.05206443694
1203	0.05205549962
1204	0.05204497837
1205	0.05202952353
1206	0.05201473839
1207	0.05200343807
1208	0.05199411517
1209	0.05197679997
1210	0.05196424004
1211	0.05195961156
1212	0.05194991557
1213	0.0519442592
1214	0.05193838066
1215	0.0519277288
1216	0.05191756013
1217	0.0519082261
1218	0.05189840086
1219	0.05188574035
1220	0.05187320125
1221	0.05186372971
1222	0.05185321964
1223	0.05184781558
1224	0.05183854146
1225	0.05182525012
1226	0.05181184419
1227	0.05179803796
1228	0.05179271315
1229	0.05178735923
1230	0.05177776411
1231	0.05176845183
1232	0.05176000344
1233	0.05175287651
1234	0.05174182478
1235	0.05172237247
1236	0.05170814066
1237	0.05169426845
1238	0.0516831725
1239	0.05166810018
1240	0.05166095673
1241	0.0516383502
1242	0.05161234083
1243	0.05160468512
1244	0.05159098155
1245	0.05158167444
1246	0.05157322518
1247	0.05156574366
1248	0.05155169284
1249	0.0515244126
1250	0.05150762591
1251	0.05149708054
1252	0.05148651738
1253	0.05147320549
1254	0.05146692717
1255	0.0514489079
1256	0.05143217856
1257	0.05142684689
1258	0.05141630507
1259	0.05140515494
1260	0.0513928692
1261	0.05138658153
1262	0.05135353463
1263	0.05134797514
1264	0.05134197915
1265	0.05133005417
1266	0.05132004979
1267	0.05131234504
1268	0.05129775816
1269	0.05128837359
1270	0.05126962652
1271	0.05126539179
1272	0.05125669372
1273	0.0512381694
1274	0.05120879449
1275	0.05118551275
1276	0.05117816386
1277	0.05116989293
1278	0.05115711426
1279	0.05115312922
1280	0.05113532165
1281	0.05112354356
1282	0.05111147965
1283	0.05110293894
1284	0.051092473
1285	0.05107999882
1286	0.05106995952
1287	0.05105588294
1288	0.05104577706
1289	0.05103360969
1290	0.05102547016
1291	0.05100660409
1292	0.05099732077
1293	0.0509906337
1294	0.0509667276
1295	0.0509551997
1296	0.05094303941
1297	0.050932019
1298	0.05092658634
1299	0.05091514876
1300	0.05089702746
1301	0.05088728464
1302	0.05087449963
1303	0.05086633418
1304	0.05085385633
1305	0.05084373711
1306	0.05082009539
1307	0.05080955126
1308	0.05080013068
1309	0.05079160481
1310	0.05076747967
1311	0.05076254978
1312	0.05074365062
1313	0.05072719272
1314	0.05071537657
1315	0.05070578908
1316	0.05068442609
1317	0.05067633848
1318	0.05066791901
1319	0.05066629552
1320	0.05065346983
1321	0.05064236847
1322	0.05062716684
1323	0.05062313598
1324	0.05061324171
1325	0.05060655439
1326	0.05059544439
1327	0.05058797627
1328	0.0505667313
1329	0.05055012439
1330	0.05054305038
1331	0.0505360772
1332	0.05052390415
1333	0.0505015074
1334	0.05048655958
1335	0.05047393921
1336	0.05045193134
1337	0.0504460924
1338	0.0504382697
1339	0.05042528663
1340	0.05041535988
1341	0.0504029864
1342	0.05039325544
1343	0.05038613426
1344	0.0503817443
1345	0.05036912979
1346	0.05035939583
1347	0.05033549093
1348	0.0503218016
1349	0.05030693602
1350	0.0502952814
1351	0.05028084228
1352	0.05026976513
1353	0.05025903303
1354	0.05025414072
1355	0.0502420549
1356	0.0502293057
1357	0.05021306421
1358	0.05020224325
1359	0.05019482699
1360	0.05017777276
1361	0.05015356835
1362	0.05014856507
1363	0.05014367922
1364	0.05012805153
1365	0.050109105
1366	0.05009695503
1367	0.05008720259
1368	0.05007346202
1369	0.05006207697
1370	0.05005311237
1371	0.05004787794
1372	0.05003760832
1373	0.05003171135
1374	0.05000952915
1375	0.05000258566
1376	0.04999189963
1377	0.04998030646
1378	0.04996881055
1379	0.04995889216
1380	0.04995315317
1381	0.04995006705
1382	0.04994419641
1383	0.04993670402
1384	0.0499310588
1385	0.04991958728
1386	0.04991711368
1387	0.04991326395
1388	0.04990162927
1389	0.04989316662
1390	0.04987819969
1391	0.04987063138
1392	0.04986242681
1393	0.04985818993
1394	0.04984494305
1395	0.04983295513
1396	0.04982200827
1397	0.04981392893
1398	0.04980409505
1399	0.04978144743
1400	0.04977161888
1401	0.04976113665
1402	0.04975132668
1403	0.0497448045
1404	0.04973633137
1405	0.04972695479
1406	0.04971271105
1407	0.0497034905
1408	0.04969334595
1409	0.04967605453
1410	0.04965948676
1411	0.04964617091
1412	0.04963757075
1413	0.04962642906
1414	0.04962110308
1415	0.04961401236
1416	0.04960682723
1417	0.04959248188
1418	0.04957877595
1419	0.04956355059
1420	0.04955906965
1421	0.04953735857
1422	0.04952421321
1423	0.04951692892
1424	0.04950653224
1425	0.04950051156
1426	0.0494930444
1427	0.04948826503
1428	0.04947391738
1429	0.04946786726
1430	0.04946090535
1431	0.04945683457
1432	0.04945304473
1433	0.04944439231
1434	0.04943967811
1435	0.04942670106
1436	0.04941532589
1437	0.04939534724
1438	0.04937960293
1439	0.04936984136
1440	0.04936274984
1441	0.04935313596
1442	0.04933249894
1443	0.04931916683
1444	0.04930815883
1445	0.04929944991
1446	0.04929316401
1447	0.04928397364
1448	0.04927222928
1449	0.04925605514
1450	0.04923497822
1451	0.04923062557
1452	0.04922666936
1453	0.04921510504
1454	0.04921049747
1455	0.04919902637
1456	0.04919250008
1457	0.04918316106
1458	0.04917218655
1459	0.04914460238
1460	0.04914035385
1461	0.04912754645
1462	0.0491185478
1463	0.04911017458
1464	0.04909673051
1465	0.04908839446
1466	0.04907946114
1467	0.0490716158
1468	0.04906044436
1469	0.04905468095
1470	0.04903864365
1471	0.04902953924
1472	0.04901888475
1473	0.04900987501
1474	0.0490042805
1475	0.04899568574
1476	0.04898883976
1477	0.04897954159
1478	0.0489708678
1479	0.04896425687
1480	0.04895262692
1481	0.04893069861
1482	0.04891627432
1483	0.04891234813
1484	0.04889990527
1485	0.04889054941
1486	0.0488805006
1487	0.04887044903
1488	0.04886447216
1489	0.04885354782
1490	0.04884418239
1491	0.04883776637
1492	0.04882940321
1493	0.04881175179
1494	0.0487980942
1495	0.04879238793
1496	0.04878808474
1497	0.04878199019
1498	0.04877319301
1499	0.0487533753
1500	0.04874830831
